Rating	ID	Title	Title Slug	Contest Slug	Problem Index	Tags
1397.8875115008	1071	Greatest Common Divisor of Strings	greatest-common-divisor-of-strings			Math,String
1797.5851607225	1072	Flip Columns For Maximum Number of Equal Rows	flip-columns-for-maximum-number-of-equal-rows			Array,Hash Table,Matrix
1806.5891699944	1073	Adding Two Negabinary Numbers	adding-two-negabinary-numbers			Array,Math
2189.3802630548	1074	Number of Submatrices That Sum to Target	number-of-submatrices-that-sum-to-target			Array,Hash Table,Matrix,Prefix Sum
1334.5120357671249	1075	Project Employees I	project-employees-i			Database
1398.6333553429663	1076	Project Employees II	project-employees-ii			Database
1591.49123665916	1077	Project Employees III	project-employees-iii			Database
1274.7596170193	1078	Occurrences After Bigram	occurrences-after-bigram			String
1740.5014205942	1079	Letter Tile Possibilities	letter-tile-possibilities			Hash Table,String,Backtracking,Counting
1804.5783242151	1080	Insufficient Nodes in Root to Leaf Paths	insufficient-nodes-in-root-to-leaf-paths			Tree,Depth-First Search,Binary Tree
2184.5241011615	1081	Smallest Subsequence of Distinct Characters	smallest-subsequence-of-distinct-characters			String,Stack,Greedy,Monotonic Stack
1301.121213811569	1082	Sales Analysis I	sales-analysis-i			Database
1399.8830542582677	1083	Sales Analysis II	sales-analysis-ii			Database
1411.8272515440128	1084	Sales Analysis III	sales-analysis-iii			Database
1256.4891142083	1085	Sum of Digits in the Minimum Number	sum-of-digits-in-the-minimum-number			Array,Math
1327.0282989915	1086	High Five	high-five			Array,Hash Table,Sorting,Heap (Priority Queue)
1480.1116248664	1087	Brace Expansion	brace-expansion			String,Backtracking,Stack,Breadth-First Search,Sorting
2076.8975497986	1088	Confusing Number II	confusing-number-ii			Math,Backtracking
1262.5890311992	1089	Duplicate Zeros	duplicate-zeros			Array,Two Pointers
1501.1152614679	1090	Largest Values From Labels	largest-values-from-labels			Array,Hash Table,Greedy,Sorting,Counting
1658.3474650806	1091	Shortest Path in Binary Matrix	shortest-path-in-binary-matrix			Array,Breadth-First Search,Matrix
1976.7214151234	1092	Shortest Common Supersequence 	shortest-common-supersequence			String,Dynamic Programming
1471.6221713607	1093	Statistics from a Large Sample	statistics-from-a-large-sample			Array,Math,Probability and Statistics
1441.4290319373	1094	Car Pooling	car-pooling			Array,Sorting,Heap (Priority Queue),Simulation,Prefix Sum
1827.0907402220	1095	Find in Mountain Array	find-in-mountain-array			Array,Binary Search,Interactive
2348.5159376523	1096	Brace Expansion II	brace-expansion-ii			Hash Table,String,Backtracking,Stack,Breadth-First Search,Sorting
1998.0831813467796	1097	Game Play Analysis V	game-play-analysis-v			Database
1726.2618441912769	1098	Unpopular Books	unpopular-books			Database
1245.2741257148	1099	Two Sum Less Than K	two-sum-less-than-k			Array,Two Pointers,Binary Search,Sorting
1348.6701914380	1100	Find K-Length Substrings With No Repeated Characters	find-k-length-substrings-with-no-repeated-characters			Hash Table,String,Sliding Window
1558.4971807039	1101	The Earliest Moment When Everyone Become Friends	the-earliest-moment-when-everyone-become-friends			Array,Union Find,Sorting
2011.3542735398	1102	Path With Maximum Minimum Value	path-with-maximum-minimum-value			Array,Binary Search,Depth-First Search,Breadth-First Search,Union Find,Heap (Priority Queue),Matrix
1287.1053917452	1103	Distribute Candies to People	distribute-candies-to-people			Math,Simulation
1544.8391626032	1104	Path In Zigzag Labelled Binary Tree	path-in-zigzag-labelled-binary-tree			Math,Tree,Binary Tree
2014.2979320644	1105	Filling Bookcase Shelves	filling-bookcase-shelves			Array,Dynamic Programming
1880.4226853663	1106	Parsing A Boolean Expression	parsing-a-boolean-expression			String,Stack,Recursion
1719.6997738021796	1107	New Users Daily Count	new-users-daily-count			Database
1084.1319467318	1108	Defanging an IP Address	defanging-an-ip-address			String
1569.7528744586	1109	Corporate Flight Bookings	corporate-flight-bookings			Array,Prefix Sum
1511.3725353467	1110	Delete Nodes And Return Forest	delete-nodes-and-return-forest			Array,Hash Table,Tree,Depth-First Search,Binary Tree
1749.4981778209	1111	Maximum Nesting Depth of Two Valid Parentheses Strings	maximum-nesting-depth-of-two-valid-parentheses-strings			String,Stack
1615.2808675012798	1112	Highest Grade For Each Student	highest-grade-for-each-student			Database
1340.3440283030377	1113	Reported Posts	reported-posts			Database
1310.0828819421783	1114	Print in Order	print-in-order			Concurrency
1613.8151140472257	1115	Print FooBar Alternately	print-foobar-alternately			Concurrency
1640.7888218055405	1116	Print Zero Even Odd	print-zero-even-odd			Concurrency
1667.1963504761352	1117	Building H2O	building-h2o			Concurrency
1227.3485530532	1118	Number of Days in a Month	number-of-days-in-a-month			Math
1232.8314427996	1119	Remove Vowels from a String	remove-vowels-from-a-string			String
1361.8801013336	1120	Maximum Average Subtree	maximum-average-subtree			Tree,Depth-First Search,Binary Tree
1664.7703749741	1121	Divide Array Into Increasing Sequences	divide-array-into-increasing-sequences			Array,Counting
1188.6311093158	1122	Relative Sort Array	relative-sort-array			Array,Hash Table,Sorting,Counting Sort
1607.0005715974	1123	Lowest Common Ancestor of Deepest Leaves	lowest-common-ancestor-of-deepest-leaves			Hash Table,Tree,Depth-First Search,Breadth-First Search,Binary Tree
1908.3866125757	1124	Longest Well-Performing Interval	longest-well-performing-interval			Array,Hash Table,Stack,Monotonic Stack,Prefix Sum
2250.9318291559	1125	Smallest Sufficient Team	smallest-sufficient-team			Array,Dynamic Programming,Bit Manipulation,Bitmask
1636.1106872170508	1126	Active Businesses	active-businesses			Database
2013.758714175058	1127	User Purchase Platform	user-purchase-platform			Database
1332.6225967630	1128	Number of Equivalent Domino Pairs	number-of-equivalent-domino-pairs			Array,Hash Table,Counting
1779.7534349429	1129	Shortest Path with Alternating Colors	shortest-path-with-alternating-colors			Breadth-First Search,Graph
1919.1749818083	1130	Minimum Cost Tree From Leaf Values	minimum-cost-tree-from-leaf-values			Array,Dynamic Programming,Stack,Greedy,Monotonic Stack
2059.4040623264	1131	Maximum of Absolute Value Expression	maximum-of-absolute-value-expression			Array,Math
1771.8043612350787	1132	Reported Posts II	reported-posts-ii			Database
1226.2960135431	1133	Largest Unique Number	largest-unique-number			Array,Hash Table,Sorting
1231.4004525633	1134	Armstrong Number	armstrong-number			Math
1752.9555725796	1135	Connecting Cities With Minimum Cost	connecting-cities-with-minimum-cost			Union Find,Graph,Heap (Priority Queue),Minimum Spanning Tree
1710.0787625377	1136	Parallel Courses	parallel-courses			Graph,Topological Sort
1142.8650731632	1137	N-th Tribonacci Number	n-th-tribonacci-number			Math,Dynamic Programming,Memoization
1410.5239927267	1138	Alphabet Board Path	alphabet-board-path			Hash Table,String
1744.0388789755	1139	Largest 1-Bordered Square	largest-1-bordered-square			Array,Dynamic Programming,Matrix
2034.9740902393	1140	Stone Game II	stone-game-ii			Array,Math,Dynamic Programming,Prefix Sum,Game Theory
1399.220289659322	1141	User Activity for the Past 30 Days I	user-activity-for-the-past-30-days-i			Database
1457.4752198594076	1142	User Activity for the Past 30 Days II	user-activity-for-the-past-30-days-ii			Database
1915.166798821443	1143	Longest Common Subsequence	longest-common-subsequence			String,Dynamic Programming
1558.7188539503	1144	Decrease Elements To Make Array Zigzag	decrease-elements-to-make-array-zigzag			Array,Greedy
1741.4527995252	1145	Binary Tree Coloring Game	binary-tree-coloring-game			Tree,Depth-First Search,Binary Tree
1770.8924569497	1146	Snapshot Array	snapshot-array			Array,Hash Table,Binary Search,Design
1912.0829958001	1147	Longest Chunked Palindrome Decomposition	longest-chunked-palindrome-decomposition			Two Pointers,String,Dynamic Programming,Greedy,Rolling Hash,Hash Function
1292.6928138063154	1148	Article Views I	article-views-i			Database
1710.927424589951	1149	Article Views II	article-views-ii			Database
1249.9947800752	1150	Check If a Number Is Majority Element in a Sorted Array	check-if-a-number-is-majority-element-in-a-sorted-array			Array,Binary Search
1508.1169489285	1151	Minimum Swaps to Group All 1's Together	minimum-swaps-to-group-all-1s-together			Array,Sliding Window
1850.8490524791	1152	Analyze User Website Visit Pattern	analyze-user-website-visit-pattern			Array,Hash Table,String,Sorting
1949.0920823355	1153	String Transforms Into Another String	string-transforms-into-another-string			Hash Table,String,Graph
1199.4427635582	1154	Day of the Year	day-of-the-year			Math,String
1653.7337081336	1155	Number of Dice Rolls With Target Sum	number-of-dice-rolls-with-target-sum			Dynamic Programming
1787.4514432151	1156	Swap For Longest Repeated Character Substring	swap-for-longest-repeated-character-substring			Hash Table,String,Sliding Window
2205.4304373587	1157	Online Majority Element In Subarray	online-majority-element-in-subarray			Array,Binary Search,Design,Binary Indexed Tree,Segment Tree
1671.5433628061405	1158	Market Analysis I	market-analysis-i			Database
1969.2057210129499	1159	Market Analysis II	market-analysis-ii			Database
1205.6698455508	1160	Find Words That Can Be Formed by Characters	find-words-that-can-be-formed-by-characters			Array,Hash Table,String,Counting
1249.9086403595	1161	Maximum Level Sum of a Binary Tree	maximum-level-sum-of-a-binary-tree			Tree,Depth-First Search,Breadth-First Search,Binary Tree
1666.3469909790	1162	As Far from Land as Possible	as-far-from-land-as-possible			Array,Dynamic Programming,Breadth-First Search,Matrix
1864.0948676111	1163	Last Substring in Lexicographical Order	last-substring-in-lexicographical-order			Two Pointers,String
1669.4375557237154	1164	Product Price at a Given Date	product-price-at-a-given-date			Database
1199.2392672964	1165	Single-Row Keyboard	single-row-keyboard			Hash Table,String
1479.0110934646	1166	Design File System	design-file-system			Hash Table,String,Design,Trie
1481.5701319876	1167	Minimum Cost to Connect Sticks	minimum-cost-to-connect-sticks			Array,Greedy,Heap (Priority Queue)
2069.4030284676	1168	Optimize Water Distribution in a Village	optimize-water-distribution-in-a-village			Union Find,Graph,Heap (Priority Queue),Minimum Spanning Tree
1658.6836278802	1169	Invalid Transactions	invalid-transactions			Array,Hash Table,String,Sorting
1431.6864980883	1170	Compare Strings by Frequency of the Smallest Character	compare-strings-by-frequency-of-the-smallest-character			Array,Hash Table,String,Binary Search,Sorting
1782.3312212058	1171	Remove Zero Sum Consecutive Nodes from Linked List	remove-zero-sum-consecutive-nodes-from-linked-list			Hash Table,Linked List
2109.9830154953	1172	Dinner Plate Stacks	dinner-plate-stacks			Hash Table,Stack,Design,Heap (Priority Queue)
1277.152966109305	1173	Immediate Food Delivery I	immediate-food-delivery-i			Database
1678.4744172698488	1174	Immediate Food Delivery II	immediate-food-delivery-ii			Database
1489.0102202162	1175	Prime Arrangements	prime-arrangements			Math
1397.7743198793	1176	Diet Plan Performance	diet-plan-performance			Array,Sliding Window
1848.0912848518	1177	Can Make Palindrome from Substring	can-make-palindrome-from-substring			Array,Hash Table,String,Bit Manipulation,Prefix Sum
2233.9639034080	1178	Number of Valid Words for Each Puzzle	number-of-valid-words-for-each-puzzle			Array,Hash Table,String,Bit Manipulation,Trie
1294.4391374619142	1179	Reformat Department Table	reformat-department-table			Database
1315.4085759361	1180	Count Substrings with Only One Distinct Letter	count-substrings-with-only-one-distinct-letter			Math,String
1558.6880035344	1181	Before and After Puzzle	before-and-after-puzzle			Array,Hash Table,String,Sorting
1626.6740430119	1182	Shortest Distance to Target Color	shortest-distance-to-target-color			Array,Binary Search,Dynamic Programming
2366.7099607655	1183	Maximum Number of Ones	maximum-number-of-ones			Math,Greedy,Sorting,Heap (Priority Queue)
1234.4144116814	1184	Distance Between Bus Stops	distance-between-bus-stops			Array
1382.4809893713	1185	Day of the Week	day-of-the-week			Math
1799.4635458535	1186	Maximum Subarray Sum with One Deletion	maximum-subarray-sum-with-one-deletion			Array,Dynamic Programming
2315.6037017989	1187	Make Array Strictly Increasing	make-array-strictly-increasing			Array,Binary Search,Dynamic Programming,Sorting
1606.5131358300725	1188	Design Bounded Blocking Queue	design-bounded-blocking-queue			Concurrency
1181.9716216714	1189	Maximum Number of Balloons	maximum-number-of-balloons			Hash Table,String,Counting
1485.6550472186	1190	Reverse Substrings Between Each Pair of Parentheses	reverse-substrings-between-each-pair-of-parentheses			String,Stack
1747.6755111029	1191	K-Concatenation Maximum Sum	k-concatenation-maximum-sum			Array,Dynamic Programming
2084.6866916045	1192	Critical Connections in a Network	critical-connections-in-a-network			Depth-First Search,Graph,Biconnected Component
1665.0334841584183	1193	Monthly Transactions I	monthly-transactions-i			Database
2000.0081692672168	1194	Tournament Winners	tournament-winners			Database
1602.0349443309287	1195	Fizz Buzz Multithreaded	fizz-buzz-multithreaded			Concurrency
1248.8026990632	1196	How Many Apples Can You Put into the Basket	how-many-apples-can-you-put-into-the-basket			Array,Greedy,Sorting
1722.3088173214	1197	Minimum Knight Moves	minimum-knight-moves			Breadth-First Search
1401.2246983038	1198	Find Smallest Common Element in All Rows	find-smallest-common-element-in-all-rows			Array,Hash Table,Binary Search,Matrix,Counting
2250.2578740769	1199	Minimum Time to Build Blocks	minimum-time-to-build-blocks			Array,Math,Greedy,Heap (Priority Queue)
1198.5705825982	1200	Minimum Absolute Difference	minimum-absolute-difference			Array,Sorting
2039.1108746890	1201	Ugly Number III	ugly-number-iii			Math,Binary Search,Combinatorics,Number Theory
1855.4479039876	1202	Smallest String With Swaps	smallest-string-with-swaps			Array,Hash Table,String,Depth-First Search,Breadth-First Search,Union Find,Sorting
2418.5742747632	1203	Sort Items by Groups Respecting Dependencies	sort-items-by-groups-respecting-dependencies			Depth-First Search,Breadth-First Search,Graph,Topological Sort
1624.7930648014367	1204	Last Person to Fit in the Bus	last-person-to-fit-in-the-bus			Database
1731.8884373064197	1205	Monthly Transactions II	monthly-transactions-ii			Database
2164.8371344440993	1206	Design Skiplist	design-skiplist			Linked List,Design
1195.7512695571	1207	Unique Number of Occurrences	unique-number-of-occurrences			Array,Hash Table
1496.9128643588	1208	Get Equal Substrings Within Budget	get-equal-substrings-within-budget			String,Binary Search,Sliding Window,Prefix Sum
1541.5405749918	1209	Remove All Adjacent Duplicates in String II	remove-all-adjacent-duplicates-in-string-ii			String,Stack
2022.4752963768	1210	Minimum Moves to Reach Target with Rotations	minimum-moves-to-reach-target-with-rotations			Array,Breadth-First Search,Matrix
1394.05275148966	1211	Queries Quality and Percentage	queries-quality-and-percentage			Database
1676.5802331609075	1212	Team Scores in Football Tournament	team-scores-in-football-tournament			Database
1259.1979660519	1213	Intersection of Three Sorted Arrays	intersection-of-three-sorted-arrays			Array,Hash Table,Binary Search,Counting
1389.0328392117	1214	Two Sum BSTs	two-sum-bsts			Two Pointers,Binary Search,Stack,Tree,Depth-First Search,Binary Search Tree,Binary Tree
1674.5365205597	1215	Stepping Numbers	stepping-numbers			Math,Backtracking,Breadth-First Search
1753.9062487685	1216	Valid Palindrome III	valid-palindrome-iii			String,Dynamic Programming
1407.5442381391	1217	Minimum Cost to Move Chips to The Same Position	minimum-cost-to-move-chips-to-the-same-position			Array,Math,Greedy
1597.1931473887	1218	Longest Arithmetic Subsequence of Given Difference	longest-arithmetic-subsequence-of-given-difference			Array,Hash Table,Dynamic Programming
1663.2612318917	1219	Path with Maximum Gold	path-with-maximum-gold			Array,Backtracking,Matrix
1729.6074000215	1220	Count Vowels Permutation	count-vowels-permutation			Dynamic Programming
1219.5284561367	1221	Split a String in Balanced Strings	split-a-string-in-balanced-strings			String,Greedy,Counting
1391.7243180131	1222	Queens That Can Attack the King	queens-that-can-attack-the-king			Array,Matrix,Simulation
2008.4065079100	1223	Dice Roll Simulation	dice-roll-simulation			Array,Dynamic Programming
2050.7159774570	1224	Maximum Equal Frequency	maximum-equal-frequency			Array,Hash Table
1970.7521542806771	1225	Report Contiguous Dates	report-contiguous-dates			Database
1681.8865691826559	1226	The Dining Philosophers	the-dining-philosophers			Concurrency
2181.715086488956	1227	Airplane Seat Assignment Probability	airplane-seat-assignment-probability			Math,Dynamic Programming,Brainteaser,Probability and Statistics
1244.3173678830	1228	Missing Number In Arithmetic Progression	missing-number-in-arithmetic-progression			Array,Math
1541.2260256298	1229	Meeting Scheduler	meeting-scheduler			Array,Two Pointers,Sorting
1808.5754920785	1230	Toss Strange Coins	toss-strange-coins			Array,Math,Dynamic Programming,Probability and Statistics
2029.1301557536	1231	Divide Chocolate	divide-chocolate			Array,Binary Search
1247.3198836387	1232	Check If It Is a Straight Line	check-if-it-is-a-straight-line			Array,Math,Geometry
1544.8261365027	1233	Remove Sub-Folders from the Filesystem	remove-sub-folders-from-the-filesystem			Array,String,Depth-First Search,Trie
1877.8983358307	1234	Replace the Substring for Balanced String	replace-the-substring-for-balanced-string			String,Sliding Window
2022.8520613737	1235	Maximum Profit in Job Scheduling	maximum-profit-in-job-scheduling			Array,Binary Search,Dynamic Programming,Sorting
1874.6680567700275	1236	Web Crawler	web-crawler			String,Depth-First Search,Breadth-First Search,Interactive
1404.7016862187	1237	Find Positive Integer Solution for a Given Equation	find-positive-integer-solution-for-a-given-equation			Math,Two Pointers,Binary Search,Interactive
1774.8764591297	1238	Circular Permutation in Binary Representation	circular-permutation-in-binary-representation			Math,Backtracking,Bit Manipulation
1719.9451998740	1239	Maximum Length of a Concatenated String with Unique Characters	maximum-length-of-a-concatenated-string-with-unique-characters			Array,String,Backtracking,Bit Manipulation
2241.5199974312	1240	Tiling a Rectangle with the Fewest Squares	tiling-a-rectangle-with-the-fewest-squares			Backtracking
1336.8115377751822	1241	Number of Comments per Post	number-of-comments-per-post			Database
1897.2170575831658	1242	Web Crawler Multithreaded	web-crawler-multithreaded			Depth-First Search,Breadth-First Search,Concurrency
1558.1421869292	1243	Array Transformation	array-transformation			Array,Simulation
1354.1247827015	1244	Design A Leaderboard	design-a-leaderboard			Hash Table,Design,Sorting
1792.0767945370	1245	Tree Diameter	tree-diameter			Tree,Depth-First Search,Breadth-First Search,Graph,Topological Sort
2203.1738850937	1246	Palindrome Removal	palindrome-removal			Array,Dynamic Programming
1597.0215918551	1247	Minimum Swaps to Make Strings Equal	minimum-swaps-to-make-strings-equal			Math,String,Greedy
1623.9443250479	1248	Count Number of Nice Subarrays	count-number-of-nice-subarrays			Array,Hash Table,Math,Sliding Window,Prefix Sum
1657.1231739081	1249	Minimum Remove to Make Valid Parentheses	minimum-remove-to-make-valid-parentheses			String,Stack
1983.2319731313	1250	Check If It Is a Good Array	check-if-it-is-a-good-array			Array,Math,Number Theory
1452.1245047194827	1251	Average Selling Price	average-selling-price			Database
1283.4980318021	1252	Cells with Odd Values in a Matrix	cells-with-odd-values-in-a-matrix			Array,Math,Simulation
1505.8669082864	1253	Reconstruct a 2-Row Binary Matrix	reconstruct-a-2-row-binary-matrix			Array,Greedy,Matrix
1658.7495899767	1254	Number of Closed Islands	number-of-closed-islands			Array,Depth-First Search,Breadth-First Search,Union Find,Matrix
1881.6810367589	1255	Maximum Score Words Formed by Letters	maximum-score-words-formed-by-letters			Array,Hash Table,String,Dynamic Programming,Backtracking,Bit Manipulation,Counting,Bitmask
1561.2655635205	1256	Encode Number	encode-number			Math,String,Bit Manipulation
1654.0793660142	1257	Smallest Common Region	smallest-common-region			Array,Hash Table,String,Tree,Depth-First Search,Breadth-First Search
1847.2077654978	1258	Synonymous Sentences	synonymous-sentences			Array,Hash Table,String,Backtracking,Sort,Union Find
1951.3509259668	1259	Handshakes That Don't Cross	handshakes-that-dont-cross			Math,Dynamic Programming
1337.3722299775	1260	Shift 2D Grid	shift-2d-grid			Array,Matrix,Simulation
1439.5656079032	1261	Find Elements in a Contaminated Binary Tree	find-elements-in-a-contaminated-binary-tree			Hash Table,Tree,Depth-First Search,Breadth-First Search,Design,Binary Tree
1762.0307532652	1262	Greatest Sum Divisible by Three	greatest-sum-divisible-by-three			Array,Dynamic Programming,Greedy,Sorting
2297.1053625160	1263	Minimum Moves to Move a Box to Their Target Location	minimum-moves-to-move-a-box-to-their-target-location			Array,Breadth-First Search,Heap (Priority Queue),Matrix
1638.3759842519685	1264	Page Recommendations	page-recommendations			Database
1873.7172827030643	1265	Print Immutable Linked List in Reverse	print-immutable-linked-list-in-reverse			Linked List,Two Pointers,Stack,Recursion
1302.7005460171	1266	Minimum Time Visiting All Points	minimum-time-visiting-all-points			Array,Math,Geometry
1374.5749003110	1267	Count Servers that Communicate	count-servers-that-communicate			Array,Depth-First Search,Breadth-First Search,Union Find,Matrix,Counting
1573.4042963622	1268	Search Suggestions System	search-suggestions-system			Array,String,Binary Search,Trie,Sorting,Heap (Priority Queue)
1854.0126399812	1269	Number of Ways to Stay in the Same Place After Some Steps	number-of-ways-to-stay-in-the-same-place-after-some-steps			Dynamic Programming
1563.5040983606557	1270	All People Report to the Given Manager	all-people-report-to-the-given-manager			Database
1384.4078082338	1271	Hexspeak	hexspeak			Math,String
1524.8218282113	1272	Remove Interval	remove-interval			Array
1732.7813534239	1273	Delete Tree Nodes	delete-tree-nodes			Array,Tree,Depth-First Search,Breadth-First Search
1997.1824403719	1274	Number of Ships in a Rectangle	number-of-ships-in-a-rectangle			Array,Divide and Conquer,Interactive
1336.9494482313	1275	Find Winner on a Tic Tac Toe Game	find-winner-on-a-tic-tac-toe-game			Array,Hash Table,Matrix,Simulation
1386.3256313989	1276	Number of Burgers with No Waste of Ingredients	number-of-burgers-with-no-waste-of-ingredients			Math
1613.0429766636	1277	Count Square Submatrices with All Ones	count-square-submatrices-with-all-ones			Array,Dynamic Programming,Matrix
1979.1323403633	1278	Palindrome Partitioning III	palindrome-partitioning-iii			String,Dynamic Programming
1309.1255309799326	1279	Traffic Light Controlled Intersection	traffic-light-controlled-intersection			Concurrency
1356.7881725025231	1280	Students and Examinations	students-and-examinations			Database
1141.2363999461	1281	Subtract the Product and Sum of Digits of an Integer	subtract-the-product-and-sum-of-digits-of-an-integer			Math
1267.2235913660	1282	Group the People Given the Group Size They Belong To	group-the-people-given-the-group-size-they-belong-to			Array,Hash Table,Greedy
1541.7840320661	1283	Find the Smallest Divisor Given a Threshold	find-the-smallest-divisor-given-a-threshold			Array,Binary Search
1810.7690062079	1284	Minimum Number of Flips to Convert Binary Matrix to Zero Matrix	minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix			Array,Hash Table,Bit Manipulation,Breadth-First Search,Matrix
1571.8675483249058	1285	Find the Start and End Number of Continuous Ranges	find-the-start-and-end-number-of-continuous-ranges			Database
1591.4725328821	1286	Iterator for Combination	iterator-for-combination			String,Backtracking,Design,Iterator
1179.1495967491	1287	Element Appearing More Than 25% In Sorted Array	element-appearing-more-than-25-in-sorted-array			Array
1375.0234414965	1288	Remove Covered Intervals	remove-covered-intervals			Array,Sorting
1697.2356875149	1289	Minimum Falling Path Sum II	minimum-falling-path-sum-ii			Array,Dynamic Programming,Matrix
1151.3534799042	1290	Convert Binary Number in a Linked List to Integer	convert-binary-number-in-a-linked-list-to-integer			Linked List,Math
1373.8113453501	1291	Sequential Digits	sequential-digits			Enumeration
1734.8208369949	1292	Maximum Side Length of a Square with Sum Less than or Equal to Threshold	maximum-side-length-of-a-square-with-sum-less-than-or-equal-to-threshold			Array,Binary Search,Matrix,Prefix Sum
1967.3284576938	1293	Shortest Path in a Grid with Obstacles Elimination	shortest-path-in-a-grid-with-obstacles-elimination			Array,Breadth-First Search,Matrix
1332.0293544113488	1294	Weather Type in Each Country	weather-type-in-each-country			Database
1139.6630206282	1295	Find Numbers with Even Number of Digits	find-numbers-with-even-number-of-digits			Array,Math
1490.2370387981	1296	Divide Array in Sets of K Consecutive Numbers	divide-array-in-sets-of-k-consecutive-numbers			Array,Hash Table,Greedy,Sorting
1748.1523771585	1297	Maximum Number of Occurrences of a Substring	maximum-number-of-occurrences-of-a-substring			Hash Table,String,Sliding Window
1824.8294463410	1298	Maximum Candies You Can Get from Boxes	maximum-candies-you-can-get-from-boxes			Array,Breadth-First Search,Graph
1219.4252907184	1299	Replace Elements with Greatest Element on Right Side	replace-elements-with-greatest-element-on-right-side			Array
1606.9895296459	1300	Sum of Mutated Array Closest to Target	sum-of-mutated-array-closest-to-target			Array,Binary Search,Sorting
1853.0880092558	1301	Number of Paths with Max Score	number-of-paths-with-max-score			Array,Dynamic Programming,Matrix
1387.9431104106	1302	Deepest Leaves Sum	deepest-leaves-sum			Tree,Depth-First Search,Breadth-First Search,Binary Tree
1241.6681558255898	1303	Find the Team Size	find-the-team-size			Database
1167.1331831913	1304	Find N Unique Integers Sum up to Zero	find-n-unique-integers-sum-up-to-zero			Array,Math
1260.1755576607	1305	All Elements in Two Binary Search Trees	all-elements-in-two-binary-search-trees			Tree,Depth-First Search,Binary Search Tree,Sorting,Binary Tree
1396.5448074496	1306	Jump Game III	jump-game-iii			Array,Depth-First Search,Breadth-First Search
2250.0454791316	1307	Verbal Arithmetic Puzzle	verbal-arithmetic-puzzle			Array,Math,String,Backtracking
1555.2403890690134	1308	Running Total for Different Genders	running-total-for-different-genders			Database
1257.6796331650	1309	Decrypt String from Alphabet to Integer Mapping	decrypt-string-from-alphabet-to-integer-mapping			String
1459.8208951847	1310	XOR Queries of a Subarray	xor-queries-of-a-subarray			Array,Bit Manipulation,Prefix Sum
1652.5809810428	1311	Get Watched Videos by Your Friends	get-watched-videos-by-your-friends			Array,Hash Table,Breadth-First Search,Graph,Sorting
1786.6885430540	1312	Minimum Insertion Steps to Make a String Palindrome	minimum-insertion-steps-to-make-a-string-palindrome			String,Dynamic Programming
1317.4638832497	1313	Decompress Run-Length Encoded List	decompress-run-length-encoded-list			Array
1483.8137189709	1314	Matrix Block Sum	matrix-block-sum			Array,Matrix,Prefix Sum
1426.9483793050	1315	Sum of Nodes with Even-Valued Grandparent	sum-of-nodes-with-even-valued-grandparent			Tree,Depth-First Search,Breadth-First Search,Binary Tree
1836.5363480780	1316	Distinct Echo Substrings	distinct-echo-substrings			String,Trie,Rolling Hash,Hash Function
1277.8260125315	1317	Convert Integer to the Sum of Two No-Zero Integers	convert-integer-to-the-sum-of-two-no-zero-integers			Math
1382.7606078230	1318	Minimum Flips to Make a OR b Equal to c	minimum-flips-to-make-a-or-b-equal-to-c			Bit Manipulation
1633.1372577433	1319	Number of Operations to Make Network Connected	number-of-operations-to-make-network-connected			Depth-First Search,Breadth-First Search,Union Find,Graph
2027.7304121046	1320	Minimum Distance to Type a Word Using Two Fingers	minimum-distance-to-type-a-word-using-two-fingers			String,Dynamic Programming
1668.5235436563275	1321	Restaurant Growth	restaurant-growth			Database
1364.9806510357387	1322	Ads Performance	ads-performance			Database
1193.9819783429	1323	Maximum 69 Number	maximum-69-number			Math,Greedy
1328.7281033317	1324	Print Words Vertically	print-words-vertically			Array,String,Simulation
1407.1322366299	1325	Delete Leaves With a Given Value	delete-leaves-with-a-given-value			Tree,Depth-First Search,Binary Tree
1885.0178370385	1326	Minimum Number of Taps to Open to Water a Garden	minimum-number-of-taps-to-open-to-water-a-garden			Array,Dynamic Programming,Greedy
1313.2749996834282	1327	List the Products Ordered in a Period	list-the-products-ordered-in-a-period			Database
1473.8649930450	1328	Break a Palindrome	break-a-palindrome			String,Greedy
1548.4678056182	1329	Sort the Matrix Diagonally	sort-the-matrix-diagonally			Array,Sorting,Matrix
2481.7175364169	1330	Reverse Subarray To Maximize Array Value	reverse-subarray-to-maximize-array-value			Array,Math,Greedy
1355.9817184778	1331	Rank Transform of an Array	rank-transform-of-an-array			Array,Hash Table,Sorting
1628.5072578803	1332	Remove Palindromic Subsequences	remove-palindromic-subsequences			Two Pointers,String
1423.1058649921	1333	Filter Restaurants by Vegan-Friendly, Price and Distance	filter-restaurants-by-vegan-friendly-price-and-distance			Array,Sorting
1854.9547783559	1334	Find the City With the Smallest Number of Neighbors at a Threshold Distance	find-the-city-with-the-smallest-number-of-neighbors-at-a-threshold-distance			Dynamic Programming,Graph,Shortest Path
2034.9420578559	1335	Minimum Difficulty of a Job Schedule	minimum-difficulty-of-a-job-schedule			Array,Dynamic Programming
2008.6719186154705	1336	Number of Transactions per Visit	number-of-transactions-per-visit			Database
1224.7606792444	1337	The K Weakest Rows in a Matrix	the-k-weakest-rows-in-a-matrix			Array,Binary Search,Sorting,Heap (Priority Queue),Matrix
